category,cost,is_free,is_official,latitude,location.state,longitude,event_date,repeat_times,has_image,description_words,duration,day_of_week,time,is_attractive,city
other,10.0,False,False,40.698199,NY,-73.973473,2019-03-14,1,True,26,0,Thurs,afternoon,False,Brooklyn
performing-arts,,False,False,40.7055173,NY,-74.01385,2019-03-14,1,True,23,0,Thurs,afternoon,False,New York
fashion,,True,False,40.742301,NY,-73.98991,2019-03-14,1,True,24,0,Thurs,afternoon,False,New York
performing-arts,25.0,False,False,40.7291874,NY,-73.9912442,2019-03-14,1,True,25,0,Thurs,evening,False,New York
music,15.0,False,False,40.7220265,NY,-73.9591725,2019-03-14,1,True,28,0,Thurs,evening,False,Brooklyn
film,6.0,False,False,40.7338695,NY,-73.9934938,2019-03-15,1,True,27,0,Fri,afternoon,False,New York
visual-arts,20.0,False,False,40.717103,NJ,-74.031894,2019-03-15,1,True,29,2,Fri,afternoon,True,Jersey City
food-and-drink,,True,False,40.73316550000001,NY,-73.9897102,2019-03-15,1,True,29,0,Fri,afternoon,True,New York
sports-active-life,,True,False,40.713,NY,-74.0072,2019-03-15,1,True,25,0,Fri,afternoon,False,New York
visual-arts,12.0,False,False,40.7396059,NY,-74.0089716,2019-03-15,1,False,22,0,Fri,afternoon,False,New York
music,8.0,False,False,40.7258024,NY,-73.98392249999998,2019-03-15,1,True,27,0,Fri,evening,False,New York
music,,True,False,40.7220265,NY,-73.9591725,2019-03-15,1,True,27,0,Fri,evening,False,Brooklyn
performing-arts,8.0,False,False,40.747327679722794,NY,-73.99205887236421,2019-03-15,1,True,23,0,Fri,evening,False,New York
performing-arts,65.0,False,False,40.7404289866457,NY,-73.98468017578121,2019-03-16,1,True,23,0,Sat,evening,False,New York
food-and-drink,50.0,False,False,40.656469,NY,-74.00841109999998,2019-03-16,1,True,25,0,Sat,morning,True,Brooklyn
food-and-drink,25.0,False,False,40.7346269,NY,-73.9877731,2019-03-16,1,True,30,0,Sat,afternoon,True,New York
nightlife,,True,False,40.741070070750396,NY,-73.9929329067459,2019-03-16,1,True,27,0,Sat,afternoon,False,New York
performing-arts,8.0,False,False,40.7206657,NY,-73.9844931,2019-03-16,1,True,24,0,Sat,afternoon,False,New York
nightlife,20.0,False,False,40.7353561,NY,-73.9739119,2019-03-16,1,True,28,0,Sat,evening,False,New York
performing-arts,0.0,False,False,40.7286593,NY,-73.95922320000003,2019-03-16,1,True,21,0,Sat,evening,False,Brooklyn
nightlife,20.0,False,False,40.7047240923101,NY,-74.0021444007111,2019-03-16,1,True,32,0,Sat,evening,False,New York
nightlife,10.0,False,False,40.660356,NY,-74.0019871,2019-03-16,1,True,26,0,Sat,evening,False,Brooklyn
visual-arts,35.0,False,False,40.7191395,NY,-74.0060905,2019-03-17,1,True,26,0,Sun,morning,False,New York
visual-arts,,True,False,40.717103,NJ,-74.031894,2019-03-17,2,True,30,0,Sun,morning,True,Jersey City
sports-active-life,,True,False,40.715146,NJ,-74.0463998,2019-03-17,1,False,21,0,Sun,afternoon,False,Jersey City
music,,True,False,40.6934676767034,NY,-73.9877593517303,2019-03-17,1,True,25,0,Sun,afternoon,False,Brooklyn
music,15.0,False,False,40.7415441,NY,-73.9932293,2019-03-17,1,True,26,0,Sun,afternoon,False,New York
food-and-drink,,True,False,40.736544,NY,-73.988442,2019-03-18,1,True,24,0,Mon,evening,False,New York
food-and-drink,,True,False,40.736544,NY,-73.988442,2019-03-18,1,True,25,0,Mon,evening,False,New York
performing-arts,,True,False,40.7230068,NY,-73.986042,2019-03-18,1,True,28,0,Mon,evening,False,New York
other,,True,False,40.732206,NY,-73.989364,2019-03-19,1,False,24,0,Tues,evening,False,New York
performing-arts,20.0,False,False,40.7290178,NY,-73.9917494,2019-03-19,1,True,27,0,Tues,evening,False,New York
food-and-drink,,False,False,40.72664520000001,NY,-73.99990240000002,2019-03-19,1,True,26,20,Tues,evening,True,New York
performing-arts,0.0,False,False,40.748786,NY,-73.9945448,2019-03-19,1,True,21,0,Tues,evening,False,New York
performing-arts,,False,False,40.731370743568,NY,-73.98318647280401,2019-03-19,1,True,28,0,Tues,evening,False,New York
performing-arts,,True,False,40.7226519,NY,-73.9863316,2019-03-19,1,True,27,0,Tues,evening,False,New York
music,,True,False,40.7436185,NY,-74.00313759999997,2019-03-20,2,False,30,0,Wed,afternoon,True,New York
food-and-drink,95.0,False,False,40.7366011,NY,-73.9885554,2019-03-20,1,True,25,0,Wed,afternoon,False,New York
film,7.0,False,False,40.7246322,NY,-73.9900275,2019-03-20,1,True,23,0,Wed,afternoon,False,New York
food-and-drink,,True,False,40.749215,NY,-73.983023,2019-03-20,1,True,20,0,Wed,afternoon,False,New York
charities,35.0,False,False,40.74406,NY,-73.9964368,2019-03-20,1,True,23,0,Wed,afternoon,True,New York
charities,5.0,False,False,40.720429,NJ,-74.043648,2019-03-20,1,True,29,0,Wed,afternoon,False,Jersey City
food-and-drink,25.0,False,False,40.722467434107706,NY,-73.996183796447,2019-03-20,1,True,28,0,Wed,afternoon,False,New York
food-and-drink,,False,False,40.742156789716795,NY,-73.9845427163755,2019-03-20,1,True,26,0,Wed,evening,False,New York
performing-arts,,True,False,40.6786723207026,NY,-73.9589714418068,2019-03-20,1,True,27,0,Wed,evening,False,Brooklyn
nightlife,0.0,False,False,40.7415441,NY,-73.9932293,2019-03-20,1,True,30,0,Wed,evening,False,New York
visual-arts,,True,False,40.7248189,NY,-73.991658,2019-03-21,1,True,23,0,Thurs,afternoon,False,New York
lectures-books,10.0,False,False,40.7219164,NY,-73.9818193,2019-03-21,1,True,24,0,Thurs,evening,False,New York
performing-arts,10.0,False,False,40.7286294,NY,-73.98486240000003,2019-03-21,1,True,25,0,Thurs,evening,False,New York
performing-arts,15.0,False,False,40.7286294,NY,-73.98486240000003,2019-03-21,1,True,21,17,Thurs,evening,True,New York
food-and-drink,,True,True,40.6910097,NY,-73.955907,2019-03-22,1,True,24,9,Fri,afternoon,True,Brooklyn
food-and-drink,65.0,False,False,40.7260093149249,NY,-73.9915595677216,2019-03-22,1,True,26,0,Fri,afternoon,True,New York
food-and-drink,65.0,False,False,40.7260093149249,NY,-73.9915595677216,2019-03-22,1,True,26,0,Fri,afternoon,False,New York
performing-arts,,True,False,40.7293456,NY,-73.9787662,2019-03-22,1,True,27,0,Fri,evening,False,New York
performing-arts,29.0,False,False,40.711288,NY,-74.00528,2019-03-22,1,True,24,0,Fri,evening,False,New York
nightlife,8.0,False,False,40.6785007,NY,-73.9833014,2019-03-22,1,True,25,0,Fri,evening,False,Brooklyn
lectures-books,,True,False,40.7286294,NY,-73.98486240000003,2019-03-22,1,True,22,0,Fri,evening,False,New York
performing-arts,,False,False,40.7041293,NY,-73.9863995,2019-03-23,1,True,22,30,Sat,evening,True,Brooklyn
food-and-drink,,False,False,40.742449,NJ,-74.033591,2019-03-23,1,True,23,0,Sat,evening,True,Hoboken
film,,False,False,40.704352790894106,NY,-73.98704152554271,2019-03-23,2,True,23,0,Sat,morning,True,Brooklyn
other,,True,False,40.7442889,NY,-74.0006787,2019-03-23,1,True,23,0,Sat,morning,False,New York
music,,False,False,40.7284492,NY,-74.00512409999997,2019-03-23,1,True,6,0,Sat,afternoon,False,New York
sports-active-life,10.0,False,False,40.724608,NY,-73.99094570000003,2019-03-23,2,True,25,0,Sat,afternoon,True,New York
performing-arts,10.0,False,False,40.67604160000001,NY,-73.9801243,2019-03-23,1,True,23,0,Sat,evening,True,Brooklyn
performing-arts,29.0,False,False,40.711288,NY,-74.00528,2019-03-23,1,True,23,0,Sat,evening,False,New York
nightlife,5.0,False,False,40.746212,NY,-73.9850458,2019-03-23,4,True,20,0,Sat,evening,True,New York
kids-family,,True,False,40.721689700000006,NY,-73.9985043,2019-03-24,1,True,27,0,Sun,morning,False,New York
other,,True,False,40.6993038,NY,-73.99390550000003,2019-03-24,1,True,27,0,Sun,morning,False,Brooklyn
music,,True,False,40.6749687,NY,-73.97597809999998,2019-03-24,1,True,24,0,Sun,afternoon,False,Brooklyn
lectures-books,,True,False,40.7265291,NY,-73.9898402,2019-03-24,1,True,28,0,Sun,evening,False,New York
music,29.0,False,False,40.711288,NY,-74.00528,2019-03-24,1,True,24,0,Sun,evening,False,New York
food-and-drink,,True,False,40.736544,NY,-73.988442,2019-03-25,1,True,30,0,Mon,evening,False,New York
nightlife,,True,False,40.7432511476929,NY,-73.95178927744679,2019-03-25,7,True,31,0,Mon,evening,True,Long Island City
performing-arts,,True,False,40.716267,NY,-73.989698,2019-03-25,1,True,23,0,Mon,evening,False,New York
kids-family,,True,False,40.7477833,NY,-73.98742209999997,2019-03-26,1,True,21,0,Tues,morning,False,New York
visual-arts,,True,False,40.7493555,NY,-74.0046948,2019-03-26,2,True,26,21,Tues,morning,True,New York
festivals-fairs,12.24,False,False,40.7439194,NY,-73.98419670000001,2019-03-26,1,True,21,0,Tues,afternoon,False,New York
food-and-drink,70.0,False,False,40.72094539440421,NJ,-74.0465693799559,2019-03-26,1,True,25,0,Tues,evening,False,Jersey City
performing-arts,,True,False,40.7226519,NY,-73.9863316,2019-03-26,1,True,27,0,Tues,evening,True,New York
film,7.0,False,False,40.7246322,NY,-73.9900275,2019-03-27,1,True,20,0,Wed,afternoon,False,New York
festivals-fairs,18.0,False,False,40.740167,NY,-73.995801,2019-03-27,1,True,23,3,Wed,afternoon,True,New York
film,,True,False,40.7195182,NY,-73.993546,2019-03-28,1,True,25,0,Thurs,evening,False,New York
nightlife,,True,False,40.7499071,NY,-73.9947888,2019-03-28,2,True,24,0,Thurs,evening,True,New York
performing-arts,,True,False,40.7386022,NY,-73.9791003,2019-03-28,1,True,28,0,Thurs,evening,False,New York
performing-arts,25.0,False,False,40.7229151,NJ,-74.04445940000002,2019-03-28,1,True,23,0,Thurs,evening,False,Jersey City
music,16.0,False,False,40.740232,NY,-73.983508,2019-03-28,1,True,22,0,Thurs,evening,False,New York
performing-arts,,True,False,40.66173,NY,-73.96186,2019-03-28,1,True,28,0,Thurs,evening,False,Brooklyn
music,10.0,False,False,40.7113157,NY,-73.9630526,2019-03-28,1,True,26,0,Thurs,evening,False,Brooklyn
visual-arts,,True,False,40.692073103823,NY,-73.9633512496948,2019-03-29,3,False,30,0,Fri,afternoon,True,Brooklyn
nightlife,,False,False,40.656469,NY,-74.00841109999998,2019-03-29,1,True,30,0,Fri,afternoon,False,Brooklyn
visual-arts,,True,False,40.7366072,NY,-74.0088113,2019-03-29,1,True,22,22,Fri,afternoon,True,New York
nightlife,,True,False,40.7440395,NY,-73.98812579999998,2019-03-29,1,True,28,0,Fri,afternoon,False,New York
music,,True,False,40.711256,NY,-73.9663559,2019-03-29,1,True,23,0,Fri,afternoon,False,Brooklyn
performing-arts,15.0,False,False,40.7153276,NY,-73.9837835,2019-03-29,1,True,24,0,Fri,evening,False,New York
visual-arts,,True,False,40.6638079,NY,-73.99550529999998,2019-03-29,1,True,25,0,Fri,evening,False,Brooklyn
music,,True,False,40.7220265,NY,-73.9591725,2019-03-29,1,True,25,0,Fri,evening,False,Brooklyn
sports-active-life,350.0,False,False,40.7471158,NY,-73.9908195,2019-03-30,1,True,26,1,Sat,morning,False,New York
fashion,,True,False,40.7196184,NY,-73.9991776,2019-03-30,1,True,32,0,Sat,morning,True,New York
food-and-drink,95.0,False,False,40.7260093149249,NY,-73.9915595677216,2019-03-30,2,True,25,0,Sat,morning,True,New York
sports-active-life,,True,False,40.7471158,NY,-73.9908195,2019-03-30,1,True,24,0,Sat,morning,False,New York
food-and-drink,,True,False,40.7216929,NY,-73.9931265,2019-03-30,1,True,28,0,Sat,afternoon,False,New York
food-and-drink,65.0,False,False,40.7168877,NY,-73.99725169999998,2019-03-30,1,True,23,0,Sat,afternoon,False,New York
nightlife,5.0,False,False,40.7432511476929,NY,-73.95178927744679,2019-03-30,15,True,31,0,Sat,evening,True,Long Island City
performing-arts,,True,False,40.6786723207026,NY,-73.9589714418068,2019-03-30,1,True,29,0,Sat,evening,True,Brooklyn
performing-arts,20.0,False,False,40.7270219,NY,-73.9908285,2019-03-31,1,True,25,0,Sun,afternoon,False,New York
performing-arts,,True,False,40.7286363,NY,-73.98486940000002,2019-03-31,1,True,26,0,Sun,afternoon,False,New York
music,,True,False,40.733834,NY,-74.00225520000002,2019-03-31,1,True,30,0,Sun,afternoon,False,New York
food-and-drink,,True,False,40.7219289,NY,-73.9879844,2019-03-31,1,True,32,0,Sun,evening,False,New York
kids-family,35.0,False,False,40.7262951085247,NY,-74.0058930486849,2019-03-31,1,True,23,0,Sun,evening,False,New York
food-and-drink,,False,False,40.7426141,NY,-74.0042051,2019-04-01,1,True,24,29,Mon,evening,True,New York
other,,True,False,40.71900770000001,NY,-74.0008427,2019-04-01,1,False,26,29,Mon,morning,True,New York
performing-arts,,True,False,40.7141805,NY,-74.0155677,2019-04-01,1,True,21,4,Mon,morning,True,New York
lectures-books,5.0,False,False,40.72729860000001,NY,-74.0000474,2019-04-01,5,True,28,0,Mon,evening,True,New York
food-and-drink,,True,False,40.736544,NY,-73.988442,2019-04-01,1,True,33,0,Mon,evening,True,New York
performing-arts,,True,False,40.7230068,NY,-73.9860561,2019-04-01,1,True,26,0,Mon,evening,True,New York
food-and-drink,,True,False,40.7369861926197,NY,-73.9903117696943,2019-04-02,1,True,28,0,Tues,morning,True,New York
performing-arts,,True,False,40.7226519,NY,-73.9863316,2019-04-02,1,True,27,0,Tues,evening,False,New York
visual-arts,,False,False,40.7488193,NY,-74.00527890000002,2019-04-03,1,True,26,0,Wed,morning,False,New York
film,7.0,False,False,40.7246322,NY,-73.9900275,2019-04-03,1,True,25,0,Wed,afternoon,False,New York
food-and-drink,180.0,False,False,40.7370524,NY,-73.9998753,2019-04-03,1,True,25,0,Wed,evening,True,New York
food-and-drink,50.0,False,False,40.7092277,NJ,-74.0399727,2019-04-04,1,True,25,0,Thurs,afternoon,False,Jersey City
kids-family,,True,False,40.7256507,NY,-73.99313959999998,2019-04-04,1,True,24,0,Thurs,afternoon,False,New York
food-and-drink,150.0,False,False,40.7429528,NY,-73.9846829,2019-04-04,1,True,29,0,Thurs,afternoon,False,New York
performing-arts,55.0,False,False,40.72979520000001,NY,-73.9977487,2019-04-04,1,True,22,2,Thurs,evening,False,New York
fashion,,True,False,40.7256173,NY,-74.00010479999997,2019-04-05,1,True,25,0,Fri,morning,False,New York
visual-arts,,True,False,40.7166390005417,NY,-73.9911077055573,2019-04-05,1,True,25,0,Fri,afternoon,False,New York
nightlife,,True,False,40.7164523632333,NY,-73.952944278717,2019-04-05,1,True,29,0,Fri,evening,False,Brooklyn
music,8.0,False,False,40.7258024,NY,-73.98392249999998,2019-04-05,1,True,28,0,Fri,evening,False,New York
nightlife,,True,False,40.739237,NY,-74.0019412,2019-04-05,1,True,23,0,Fri,evening,False,New York
performing-arts,8.0,False,False,40.747327679722794,NY,-73.99205887236421,2019-04-05,1,True,23,0,Fri,evening,False,New York
visual-arts,,True,False,40.7043342,NY,-74.0138948,2019-04-06,1,True,23,0,Sat,morning,False,New York
festivals-fairs,49.0,False,False,40.7306,NY,-74.011185,2019-04-06,1,True,27,0,Sat,morning,False,New York
sports-active-life,,True,False,40.7471158,NY,-73.9908195,2019-04-06,1,True,26,0,Sat,morning,False,New York
other,45.0,False,False,40.713,NY,-74.0072,2019-04-06,1,False,30,0,Sat,afternoon,False,New York
visual-arts,,True,False,40.7184699,NY,-73.9826586,2019-04-06,1,True,23,0,Sat,afternoon,False,New York
festivals-fairs,10.0,False,False,40.72499000000001,NJ,-74.036234,2019-04-06,1,True,24,0,Sat,afternoon,True,Jersey City
nightlife,,True,False,40.7432511476929,NY,-73.95178927744679,2019-04-06,6,True,27,0,Sat,evening,True,Long Island City
other,,True,False,40.7480127,NY,-73.985845,2019-04-06,1,False,27,0,Sat,evening,True,New York
music,30.0,False,False,40.745815,NY,-73.982968,2019-04-06,2,True,25,0,Sat,evening,True,New York
performing-arts,,True,False,40.7226519,NY,-73.9863316,2019-04-07,1,True,29,0,Sun,evening,False,New York
other,,True,False,40.6827054,NY,-73.9642006,2019-04-07,1,True,22,0,Sun,morning,False,Brooklyn
food-and-drink,50.0,False,False,40.6635851585719,NY,-73.9896342209015,2019-04-07,1,True,24,0,Sun,morning,True,Brooklyn
festivals-fairs,50.0,False,False,40.6635851585719,NY,-73.9896342209015,2019-04-07,1,True,26,0,Sun,morning,False,Brooklyn
festivals-fairs,,True,False,40.72482279999999,NY,-73.98775490000001,2019-04-07,1,True,25,0,Sun,morning,True,New York
sports-active-life,,True,False,40.7471158,NY,-73.9908195,2019-04-07,2,True,23,0,Sun,afternoon,True,New York
sports-active-life,,True,False,40.7483251,NY,-73.9869592,2019-04-07,1,True,26,0,Sun,afternoon,True,New York
food-and-drink,,True,False,40.718223312785,NY,-73.9911489933729,2019-04-08,1,True,28,0,Mon,morning,False,New York
food-and-drink,,True,False,40.7191395,NY,-74.0060905,2019-04-08,1,True,25,0,Mon,afternoon,False,New York
food-and-drink,,True,True,40.6875866,NY,-73.9795133,2019-04-08,1,True,24,0,Mon,afternoon,True,Brooklyn
music,5.0,False,False,40.741070070750396,NY,-73.9929329067459,2019-04-09,1,True,24,0,Tues,afternoon,False,New York
visual-arts,60.0,False,False,40.7026934,NY,-73.9869715,2019-04-09,2,True,21,0,Tues,evening,True,Brooklyn
visual-arts,60.0,False,False,40.7026934,NY,-73.9869715,2019-04-09,1,True,25,0,Tues,evening,False,Brooklyn
nightlife,12.0,False,False,40.7206657,NY,-73.9844931,2019-04-09,1,True,28,0,Tues,evening,True,New York
visual-arts,,True,False,40.72188870000001,NY,-73.95809709999997,2019-04-09,1,True,25,0,Tues,evening,False,Brooklyn
charities,175.0,False,False,40.7420424869865,NY,-74.003503324823,2019-04-09,1,False,23,0,Tues,evening,False,New York
performing-arts,18.0,False,False,40.7270254,NY,-73.95658309999997,2019-04-09,1,True,23,0,Tues,evening,True,Brooklyn
performing-arts,12.0,False,False,40.7239802,NJ,-74.0498443,2019-04-09,1,True,21,0,Tues,evening,True,Jersey City
film,7.0,False,False,40.7246322,NY,-73.9900275,2019-04-10,1,True,25,0,Wed,afternoon,False,New York
other,,True,False,40.744012700000006,NY,-73.9503559,2019-04-10,1,True,20,0,Wed,afternoon,False,Long Island City
charities,750.0,False,False,40.7469138,NY,-74.00826409999998,2019-04-10,1,True,24,0,Wed,afternoon,False,New York
food-and-drink,30.0,False,False,40.722467434107706,NY,-73.996183796447,2019-04-10,1,True,21,0,Wed,afternoon,False,New York
food-and-drink,60.0,False,False,40.6635851585719,NY,-73.9896342209015,2019-04-10,1,True,27,0,Wed,afternoon,True,Brooklyn
performing-arts,,True,False,40.6786723207026,NY,-73.9589714418068,2019-04-10,1,True,27,0,Wed,evening,True,Brooklyn
performing-arts,15.0,False,False,40.7206657,NY,-73.9844931,2019-04-10,8,True,30,0,Wed,evening,True,New York
sports-active-life,20.0,False,False,40.7072393,NY,-74.0030922,2019-04-11,1,True,25,0,Thurs,night,False,New York
visual-arts,,True,False,40.7474216,NY,-74.00528100000002,2019-04-11,1,True,21,0,Thurs,afternoon,False,New York
performing-arts,,True,False,40.7372437,NY,-73.9893438,2019-04-11,1,True,23,0,Thurs,afternoon,False,New York
lectures-books,,True,False,40.707441,NY,-74.0033792,2019-04-11,1,True,26,0,Thurs,afternoon,False,New York
food-and-drink,35.0,False,False,40.7185899,NY,-73.9893704,2019-04-11,1,True,28,0,Thurs,evening,False,New York
food-and-drink,95.0,False,False,40.7103067,NY,-73.9625705,2019-04-11,1,True,25,0,Thurs,evening,True,Brooklyn
nightlife,,True,False,40.7142969,NY,-73.9558663,2019-04-11,1,True,24,0,Thurs,evening,False,Brooklyn
performing-arts,25.0,False,False,40.7291874,NY,-73.9912442,2019-04-11,1,True,25,0,Thurs,evening,False,New York
nightlife,,True,False,40.7432511476929,NY,-73.95178927744679,2019-04-11,1,True,26,0,Thurs,evening,False,Long Island City
music,30.0,False,False,40.745815,NY,-73.982968,2019-04-11,1,True,29,0,Thurs,evening,True,New York
performing-arts,,True,False,40.7385438,NY,-73.9895684,2019-04-12,1,True,27,0,Fri,afternoon,False,New York
food-and-drink,10.0,False,False,40.7190635,NJ,-74.03339090000001,2019-04-12,1,True,29,0,Fri,afternoon,True,jersey city
performing-arts,,True,False,40.7293456,NY,-73.9787559,2019-04-12,1,True,28,7,Fri,evening,False,New York
performing-arts,50.0,False,False,40.7422303,NY,-73.9982715,2019-04-12,1,True,24,0,Fri,evening,False,New York
performing-arts,,True,False,40.6786723207026,NY,-73.9589714418068,2019-04-12,1,True,29,0,Fri,evening,False,Brooklyn
food-and-drink,65.0,False,False,40.7103067,NY,-73.9625705,2019-04-12,1,True,30,1,Fri,evening,True,Brooklyn
nightlife,7.0,False,False,40.6785007,NY,-73.9833014,2019-04-12,2,True,29,0,Fri,evening,True,Brooklyn
festivals-fairs,25.0,False,False,40.7480041,NY,-73.9947147,2019-04-12,1,True,26,0,Fri,evening,False,New York
lectures-books,,True,False,40.7473346,NY,-73.9921552,2019-04-13,1,True,25,0,Sat,evening,False,New York
food-and-drink,10.0,False,False,40.728162,NY,-73.9574765,2019-04-13,1,True,27,1,Sat,morning,True,Brooklyn
food-and-drink,,False,False,40.7190635,NJ,-74.03339090000001,2019-04-13,1,True,26,0,Sat,afternoon,False,Jersey City
music,0.0,False,False,40.6861547,NY,-73.9773518,2019-04-13,1,True,27,0,Sat,afternoon,False,Brooklyn
performing-arts,16.0,False,False,40.740232,NY,-73.983508,2019-04-13,1,True,23,0,Sat,evening,False,New York
music,20.0,False,False,40.7220265,NY,-73.9591725,2019-04-13,1,True,26,0,Sat,evening,True,Brooklyn
nightlife,20.0,False,False,40.7086054,NY,-74.0136016,2019-04-13,1,True,31,0,Sat,evening,False,New York
kids-family,5.0,False,False,40.719102,NJ,-74.033454,2019-04-14,1,True,23,0,Sun,morning,False,Jersey City
music,10.0,False,False,40.6733649,NY,-73.968074,2019-04-14,1,True,27,0,Sun,afternoon,False,Brooklyn
food-and-drink,130.0,False,False,40.7103067,NY,-73.9625705,2019-04-14,1,True,24,0,Sun,afternoon,False,Brooklyn
food-and-drink,95.0,False,False,40.6562326,NY,-74.00797159999998,2019-04-14,1,True,24,0,Sun,afternoon,True,Brooklyn
charities,100.0,False,False,40.749086,NY,-73.95536120000001,2019-04-14,1,True,25,0,Sun,afternoon,True,Long Island City
food-and-drink,130.0,False,False,40.7103067,NY,-73.9625705,2019-04-14,1,True,25,0,Sun,afternoon,True,Brooklyn
nightlife,10.0,False,False,40.7432511476929,NY,-73.95178927744679,2019-04-14,1,True,28,0,Sun,evening,False,Long Island City
other,12.0,False,False,40.7258626,NY,-73.994291,2019-04-15,1,False,24,0,Mon,afternoon,False,New York
performing-arts,30.0,False,False,40.731370743568,NY,-73.98318647280401,2019-04-15,1,True,23,0,Mon,evening,False,New York
food-and-drink,,True,False,40.736544,NY,-73.988442,2019-04-15,1,True,29,0,Mon,evening,False,New York
nightlife,,True,False,40.7453204,NY,-73.98165429999997,2019-04-16,1,True,28,0,Tues,evening,False,New York
other,,True,False,40.7365645,NY,-74.0092941,2019-04-16,1,True,23,28,Tues,morning,False,New York
nightlife,,True,False,40.7226519,NY,-73.9863316,2019-04-16,1,True,27,0,Tues,evening,False,New York
food-and-drink,100.0,False,False,40.7226894,NY,-73.98330229999998,2019-04-16,1,True,26,0,Tues,evening,False,New York
nightlife,,True,False,40.736544,NY,-73.988442,2019-04-17,5,True,31,0,Wed,evening,True,New York
other,,True,False,40.7223506,NY,-73.9885799,2019-04-17,1,True,24,2,Wed,morning,False,New York
film,7.0,False,False,40.7246322,NY,-73.9900275,2019-04-17,1,True,25,0,Wed,afternoon,False,New York
food-and-drink,100.0,False,False,40.7281692,NY,-73.95781170000002,2019-04-17,1,True,27,0,Wed,afternoon,False,Brooklyn
performing-arts,,True,False,40.6786723207026,NY,-73.9589714418068,2019-04-17,1,True,30,0,Wed,evening,False,Brooklyn
nightlife,,True,False,40.7420424869865,NY,-74.003503324823,2019-04-17,1,True,26,0,Wed,evening,False,New York
visual-arts,,True,False,40.7493555,NY,-74.0046948,2019-04-18,1,True,25,20,Thurs,morning,False,New York
food-and-drink,45.0,False,False,40.7172592,NY,-73.95510870000003,2019-04-18,2,True,24,0,Thurs,evening,True,Brooklyn
festivals-fairs,15.0,False,False,40.718117,NY,-73.9942807,2019-04-18,1,True,26,0,Thurs,evening,False,New York
performing-arts,14.0,False,False,40.731370743568,NY,-73.98318647280401,2019-04-18,1,True,23,0,Thurs,evening,False,New York
performing-arts,40.0,False,False,40.72979520000001,NY,-73.9977487,2019-04-19,1,True,23,1,Fri,evening,False,New York
music,,True,False,40.74414470000001,NY,-73.9830743,2019-04-19,1,True,25,0,Fri,evening,False,New York
music,8.0,False,False,40.7258024,NY,-73.98392249999998,2019-04-19,1,True,27,0,Fri,evening,False,New York
nightlife,25.0,False,False,40.7284492,NY,-74.00512409999997,2019-04-19,1,True,21,0,Fri,evening,False,New York
sports-active-life,80.0,False,False,40.7159461,NJ,-74.03392099999998,2019-04-20,1,True,15,0,Sat,morning,False,Jersey City
kids-family,125.0,False,False,40.7471158,NY,-73.9908195,2019-04-20,1,True,23,1,Sat,morning,False,New York
lectures-books,35.0,False,False,40.7484352,NY,-73.9917764,2019-04-20,1,True,25,1,Sat,morning,False,New York
food-and-drink,24.0,False,False,40.730274614444795,NY,-74.0021777051505,2019-04-20,6,True,23,0,Sat,morning,True,New York
nightlife,,True,False,40.6733169555664,NY,-73.9898452758789,2019-04-20,1,True,25,0,Sat,afternoon,False,Brooklyn
performing-arts,,False,False,40.731370743568,NY,-73.98318647280401,2019-04-20,1,True,24,0,Sat,afternoon,False,New York
performing-arts,8.0,False,False,40.67604160000001,NY,-73.9801243,2019-04-20,1,True,24,0,Sat,evening,False,Brooklyn
nightlife,40.0,False,False,40.7306,NY,-74.011185,2019-04-20,1,True,23,0,Sat,evening,False,New York
nightlife,10.0,False,False,40.660356,NY,-74.0019871,2019-04-20,1,True,28,0,Sat,evening,False,Brooklyn
food-and-drink,,False,False,40.7232107708636,NY,-74.002450627852,2019-04-21,1,True,22,0,Sun,morning,False,New York
charities,,True,False,40.6934676767034,NY,-73.9877593517303,2019-04-21,1,True,11,0,Sun,afternoon,False,Brooklyn
performing-arts,,True,False,40.72580170000001,NY,-73.98432290000002,2019-04-21,1,True,29,0,Sun,evening,False,New York
performing-arts,,True,False,40.6786723207026,NY,-73.9589714418068,2019-04-22,1,True,26,0,Mon,evening,False,Brooklyn
other,30.0,False,False,40.7292041226103,NY,-74.0111571296692,2019-04-22,1,False,28,0,Mon,morning,False,New York
other,,True,False,40.7092441906156,NY,-74.0027975597922,2019-04-22,1,True,25,0,Mon,afternoon,False,New York
kids-family,,True,False,40.7371154,NY,-73.9903589,2019-04-23,1,False,27,0,Tues,morning,False,New York
visual-arts,,True,False,40.7455857,NY,-73.98070729999998,2019-04-23,1,True,29,0,Tues,afternoon,True,New York
other,15.0,False,False,40.749605,NY,-73.9830132,2019-04-23,1,True,20,0,Tues,afternoon,False,New York
performing-arts,0.0,False,False,40.748786,NY,-73.9945448,2019-04-23,1,True,22,0,Tues,evening,False,New York
performing-arts,,False,False,40.6786723207026,NY,-73.9589714418068,2019-04-23,2,True,27,0,Tues,evening,True,Brooklyn
performing-arts,,True,False,40.7226519,NY,-73.9863316,2019-04-23,1,True,27,0,Tues,evening,False,New York
festivals-fairs,,True,False,40.6932301,NY,-73.9921652,2019-04-24,1,True,26,0,Wed,morning,True,Brooklyn
film,7.0,False,False,40.7246322,NY,-73.9900275,2019-04-24,1,True,25,0,Wed,afternoon,False,New York
nightlife,7.0,False,False,40.7265291,NY,-73.9898402,2019-04-24,1,True,28,0,Wed,evening,False,New York
